wavenumber,E1,E2,E3,E4,E5,E6,E7,E8,M2E2,
1162.384,0.04123506,0.043613,0.042602,0.019923,0.025161,0.028604,0.048501,0.037438,0.030054,
1161.901,0.04129383,0.043594,0.042501,0.019904,0.025141,0.028474,0.048118,0.037437,0.030037,
1161.419,0.04134302,0.043564,0.042373,0.019876,0.02512,0.028291,0.047658,0.037431,0.030015,
1160.937,0.0413896,0.043528,0.042224,0.019842,0.0251,0.028063,0.04714,0.037422,0.02999,
1160.455,0.04143975,0.043491,0.042067,0.019808,0.02508,0.0278,0.04659,0.03741,0.029965,
1159.973,0.04149586,0.043458,0.04191,0.019775,0.02506,0.027514,0.046037,0.037397,0.029939,
1159.491,0.04155587,0.043428,0.041764,0.019743,0.025038,0.027221,0.045507,0.037383,0.029912,
1159.009,0.04161505,0.043401,0.041634,0.019711,0.025012,0.026935,0.045028,0.037365,0.029881,
1158.527,0.04166913,0.043372,0.041526,0.019677,0.024983,0.026672,0.044621,0.037343,0.029844,
1158.044,0.04171716,0.043342,0.041444,0.01964,0.02495,0.026446,0.044303,0.037317,0.029799,
1157.562,0.04176225,0.043313,0.041392,0.019603,0.024916,0.026267,0.044087,0.037291,0.02975,
1157.08,0.0418104,0.04329,0.041373,0.019568,0.024885,0.026145,0.043977,0.037268,0.029699,
1156.598,0.04186739,0.043277,0.041388,0.019541,0.024858,0.026082,0.043974,0.037251,0.029651,
1156.116,0.04193578,0.043277,0.041436,0.019521,0.024834,0.026079,0.044073,0.037241,0.029607,
1155.634,0.04201439,0.043289,0.041513,0.019509,0.024811,0.026131,0.044263,0.037238,0.029567,
1155.152,0.04209919,0.043309,0.041613,0.019501,0.024786,0.026232,0.04453,0.037239,0.02953,
1154.67,0.04218674,0.043332,0.041729,0.019494,0.024757,0.026373,0.044862,0.037242,0.029495,
1154.188,0.04227643,0.043355,0.041857,0.019488,0.024724,0.026544,0.045244,0.037244,0.029461,
1153.705,0.04237096,0.043376,0.041994,0.019485,0.024688,0.026737,0.045663,0.037244,0.029431,
1153.223,0.04247486,0.043399,0.04214,0.019487,0.024655,0.026945,0.04611,0.037245,0.029406,
1152.741,0.04259165,0.043424,0.042298,0.019498,0.024627,0.027163,0.046574,0.037247,0.029388,
1152.259,0.04272105,0.043452,0.042467,0.019516,0.024604,0.027386,0.04705,0.037249,0.029378,
1151.777,0.04285919,0.043482,0.042645,0.019538,0.024586,0.027612,0.047534,0.03725,0.029372,
1151.295,0.04299943,0.043511,0.04283,0.019557,0.024568,0.027839,0.04802,0.037248,0.029366,
1150.813,0.04313619,0.043538,0.043017,0.019568,0.024547,0.028065,0.048506,0.037241,0.029359,
1150.331,0.04326682,0.043564,0.043203,0.019571,0.024523,0.028289,0.04899,0.03723,0.029348,
1149.848,0.04339246,0.04359,0.043389,0.019568,0.024496,0.02851,0.049473,0.037218,0.029336,
1149.366,0.04351584,0.043619,0.043572,0.019563,0.024468,0.028731,0.049954,0.03721,0.029326,
1148.884,0.04363885,0.043653,0.043753,0.019561,0.024443,0.028951,0.050433,0.03721,0.029318,
1148.402,0.04375984,0.04369,0.043931,0.019565,0.024422,0.029172,0.050912,0.037217,0.029313,
1147.92,0.04387401,0.043728,0.044105,0.019573,0.024405,0.029395,0.051387,0.037231,0.029307,
1147.438,0.0439753,0.043761,0.044274,0.019581,0.024388,0.02962,0.051859,0.037247,0.029297,
1146.956,0.04405931,0.043787,0.044433,0.019588,0.024369,0.029846,0.052325,0.037262,0.02928,
1146.474,0.04412661,0.043807,0.044585,0.019592,0.024347,0.030072,0.052784,0.037274,0.029255,
1145.992,0.04418188,0.043823,0.044729,0.019595,0.02432,0.030294,0.053235,0.037283,0.029225,
1145.509,0.04423298,0.043842,0.044871,0.0196,0.024292,0.030512,0.053679,0.03729,0.029196,
1145.027,0.04428615,0.043867,0.045012,0.01961,0.024263,0.030724,0.054118,0.037297,0.029172,
1144.545,0.04434409,0.043901,0.045155,0.019626,0.024235,0.030929,0.05455,0.037306,0.029153,
1144.063,0.04440501,0.043939,0.0453,0.019645,0.024209,0.031128,0.054978,0.037317,0.029139,
1143.581,0.04446472,0.04398,0.045447,0.019662,0.024183,0.031321,0.055401,0.037327,0.029127,
1143.099,0.04451935,0.044017,0.045596,0.019675,0.024157,0.031509,0.055819,0.037336,0.029113,
1142.617,0.04456854,0.044052,0.045746,0.019682,0.02413,0.031696,0.056231,0.037342,0.029096,
1142.135,0.04461557,0.044085,0.045899,0.019685,0.024102,0.031883,0.056639,0.037346,0.029077,
1141.653,0.04466592,0.044121,0.046054,0.019687,0.024074,0.032073,0.057045,0.037353,0.02906,
1141.17,0.04472398,0.044161,0.046211,0.019693,0.024049,0.032266,0.05745,0.037362,0.029047,
1140.688,0.04479083,0.044207,0.046366,0.019703,0.024025,0.032464,0.057855,0.037377,0.02904,
1140.206,0.0448639,0.044256,0.046516,0.019717,0.024003,0.032663,0.058261,0.037397,0.029036,
1139.724,0.04493893,0.044304,0.046654,0.019732,0.02398,0.032863,0.058666,0.03742,0.029032,
1139.242,0.04501287,0.044349,0.046779,0.019747,0.023957,0.03306,0.059069,0.037444,0.029026,
1138.76,0.04508664,0.044392,0.046892,0.019762,0.023933,0.033252,0.059469,0.037469,0.029015,
1138.278,0.04516399,0.044436,0.046999,0.019777,0.023907,0.033437,0.059867,0.037494,0.029,
1137.796,0.04525128,0.044485,0.047105,0.019796,0.023883,0.033617,0.060261,0.03752,0.028983,
1137.313,0.0453526,0.044541,0.047219,0.019819,0.023858,0.033794,0.060653,0.037546,0.028965,
1136.831,0.04546818,0.044603,0.047344,0.019844,0.023833,0.033968,0.061042,0.037573,0.028949,
1136.349,0.0455938,0.044668,0.047481,0.019866,0.023807,0.034143,0.061428,0.037597,0.028933,
1135.867,0.04572252,0.044731,0.047626,0.019883,0.023778,0.034321,0.061808,0.037617,0.028917,
1135.385,0.04584888,0.044789,0.047775,0.019891,0.023747,0.034501,0.062183,0.037631,0.028899,
1134.903,0.04597056,0.044842,0.047924,0.019895,0.023715,0.034684,0.062552,0.03764,0.028882,
1134.421,0.04608958,0.044894,0.048071,0.019899,0.023685,0.034869,0.062915,0.037647,0.028866,
1133.939,0.04621056,0.04495,0.048215,0.019911,0.023659,0.035054,0.063272,0.037655,0.028854,
1133.457,0.04633806,0.045011,0.048354,0.019934,0.023638,0.035239,0.063625,0.037665,0.028847,
1132.974,0.04647418,0.04508,0.048491,0.01997,0.023622,0.035422,0.063974,0.03768,0.028844,
1132.492,0.04661791,0.045153,0.048624,0.020013,0.023607,0.035602,0.064318,0.037699,0.028842,
1132.01,0.04676664,0.045227,0.048754,0.020057,0.023591,0.035779,0.064656,0.037723,0.028839,
1131.528,0.04691825,0.0453,0.048881,0.020096,0.023573,0.035953,0.064985,0.037751,0.028834,
1131.046,0.04707295,0.045373,0.049007,0.020128,0.023553,0.036125,0.065305,0.037784,0.028827,
1130.564,0.04723321,0.045447,0.049135,0.020154,0.023533,0.036295,0.065616,0.037823,0.028821,
1130.082,0.04740184,0.045527,0.049267,0.020177,0.023515,0.036463,0.06592,0.037867,0.028821,
1129.6,0.04758019,0.045613,0.049403,0.0202,0.023498,0.03663,0.066218,0.037916,0.028827,
1129.117,0.04776611,0.045704,0.049542,0.020224,0.02348,0.036794,0.066512,0.037968,0.028839,
1128.635,0.04795523,0.045795,0.04968,0.020248,0.02346,0.036957,0.066801,0.038018,0.028852,
1128.153,0.0481422,0.045883,0.049814,0.020269,0.023434,0.037117,0.067086,0.038064,0.028864,
1127.671,0.04832382,0.045964,0.049941,0.020284,0.023403,0.037274,0.067365,0.038104,0.028871,
1127.189,0.04850039,0.04604,0.050062,0.020294,0.023367,0.037428,0.067639,0.038141,0.028874,
1126.707,0.04867504,0.046115,0.05018,0.020302,0.023332,0.03758,0.067906,0.038178,0.028876,
1126.225,0.04885161,0.046195,0.050299,0.020313,0.0233,0.03773,0.068167,0.038218,0.028881,
1125.743,0.04903163,0.046282,0.050419,0.02033,0.023274,0.037879,0.068421,0.038262,0.028893,
1125.261,0.04921313,0.046376,0.050542,0.020353,0.023255,0.038026,0.068668,0.038311,0.028911,
1124.778,0.04939133,0.046475,0.050663,0.020381,0.023238,0.038171,0.068906,0.038362,0.028934,
1124.296,0.04956128,0.046574,0.05078,0.02041,0.023222,0.038315,0.069132,0.038413,0.028958,
1123.814,0.04972031,0.046669,0.050891,0.020438,0.023204,0.038458,0.069346,0.038463,0.02898,
1123.332,0.04986987,0.046762,0.050996,0.020465,0.023184,0.038599,0.069546,0.038515,0.029001,
1122.85,0.05001473,0.046854,0.051101,0.020491,0.023164,0.038739,0.069733,0.038571,0.029021,
1122.368,0.0501605,0.046947,0.051208,0.020518,0.023148,0.038877,0.069909,0.038635,0.029042,
1121.886,0.05031003,0.047043,0.051322,0.020548,0.023136,0.039014,0.070076,0.038708,0.029068,
1121.404,0.05046263,0.04714,0.051441,0.020579,0.023128,0.039148,0.070236,0.038788,0.029096,
1120.921,0.05061394,0.047234,0.051564,0.020607,0.023123,0.039277,0.070389,0.038871,0.029124,
1120.439,0.05075897,0.047323,0.051683,0.02063,0.023116,0.039402,0.070537,0.038954,0.029149,
1119.957,0.05089448,0.047407,0.051796,0.020647,0.023104,0.03952,0.070681,0.039032,0.02917,
1119.475,0.05102113,0.047488,0.051899,0.02066,0.023088,0.039632,0.070821,0.039106,0.029187,
1118.993,0.05114188,0.047573,0.051995,0.020676,0.02307,0.03974,0.070961,0.039176,0.029203,
1118.511,0.05126036,0.047666,0.052086,0.020697,0.02305,0.039845,0.0711,0.039246,0.029221,
1118.029,0.051378,0.04777,0.052178,0.020725,0.023033,0.03995,0.07124,0.039317,0.029243,
1117.547,0.05149278,0.047881,0.052271,0.020759,0.023019,0.040056,0.071379,0.03939,0.029268,
1117.065,0.05160049,0.047992,0.052365,0.020792,0.023007,0.040165,0.071517,0.039464,0.029294,
1116.582,0.0516973,0.048097,0.052458,0.020819,0.022996,0.040277,0.071649,0.039535,0.029318,
1116.1,0.05178255,0.048192,0.052548,0.020835,0.022983,0.040392,0.071774,0.039603,0.02934,
1115.618,0.05185949,0.048276,0.052633,0.020842,0.022969,0.04051,0.071891,0.03967,0.029359,
1115.136,0.0519341,0.048353,0.052712,0.020842,0.022955,0.040629,0.072,0.039736,0.029381,
1114.654,0.05201103,0.04843,0.052788,0.020844,0.02294,0.040748,0.072103,0.039806,0.029408,
1114.172,0.05209141,0.048509,0.052862,0.020851,0.022926,0.040866,0.072201,0.039879,0.029442,
1113.69,0.05217159,0.048593,0.052932,0.020865,0.022912,0.040982,0.072295,0.039953,0.029481,
1113.208,0.05224486,0.048678,0.052999,0.020886,0.022898,0.041095,0.072385,0.040026,0.029522,
1112.725,0.05230492,0.04876,0.05306,0.020908,0.02288,0.041204,0.072472,0.040091,0.029559,
1112.243,0.05234951,0.048838,0.053116,0.02093,0.022861,0.04131,0.072556,0.040146,0.029589,
1111.761,0.05238184,0.04891,0.053169,0.02095,0.022841,0.041415,0.072637,0.04019,0.02961,
1111.279,0.05240876,0.048979,0.053223,0.02097,0.022824,0.041519,0.072719,0.040223,0.029626,
1110.797,0.05243691,0.049046,0.053279,0.020992,0.02281,0.041624,0.072803,0.04025,0.029639,
1110.315,0.05246992,0.049109,0.053342,0.021016,0.022802,0.041729,0.072891,0.040271,0.029653,
1109.833,0.052506,0.049167,0.053409,0.02104,0.022797,0.041835,0.072981,0.040289,0.029668,
1109.351,0.05253966,0.049216,0.053479,0.021061,0.022792,0.041939,0.073072,0.040305,0.029685,
1108.869,0.05256509,0.049253,0.053549,0.021078,0.022785,0.042043,0.073162,0.040318,0.029699,
1108.386,0.05257949,0.049281,0.053617,0.021088,0.022773,0.042146,0.073247,0.040329,0.02971,
1107.904,0.05258543,0.049305,0.053684,0.021097,0.022759,0.042251,0.073328,0.040341,0.029719,
1107.422,0.05258884,0.049333,0.053752,0.021108,0.022745,0.042359,0.073405,0.040354,0.029727,
1106.94,0.05259617,0.049373,0.053823,0.021127,0.022735,0.042472,0.073481,0.04037,0.029739,
1106.458,0.05261075,0.049425,0.053898,0.021156,0.02273,0.042588,0.073557,0.040388,0.029756,
1105.976,0.05263136,0.049486,0.053975,0.021191,0.022731,0.042705,0.073635,0.040403,0.029776,
1105.494,0.05265347,0.049551,0.054051,0.021228,0.022734,0.042819,0.073713,0.040412,0.0298,
1105.012,0.05267217,0.049611,0.054123,0.021261,0.022736,0.042927,0.073791,0.04041,0.029822,
1104.53,0.05268575,0.049664,0.054189,0.021285,0.022734,0.043028,0.073868,0.040398,0.029842,
1104.047,0.05269682,0.049711,0.05425,0.021302,0.022726,0.043122,0.073942,0.040375,0.029859,
1103.565,0.05271134,0.049755,0.05431,0.021315,0.022714,0.043212,0.074015,0.040347,0.029876,
1103.083,0.05273532,0.049802,0.054374,0.021328,0.022699,0.043302,0.074087,0.040318,0.029894,
1102.601,0.0527712,0.049854,0.054444,0.021346,0.022683,0.043396,0.074158,0.040292,0.029916,
1102.119,0.05281729,0.049907,0.054517,0.021367,0.022668,0.043495,0.074229,0.040269,0.029938,
1101.637,0.05286845,0.049958,0.054592,0.021389,0.022653,0.043598,0.074298,0.040247,0.029959,
1101.155,0.05291995,0.050001,0.054663,0.02141,0.022639,0.043701,0.074365,0.040225,0.029978,
1100.673,0.05296991,0.050036,0.054727,0.021428,0.022626,0.043803,0.074428,0.040203,0.029992,
1100.19,0.05302075,0.050064,0.054785,0.021443,0.022616,0.043902,0.07449,0.040181,0.030005,
1099.708,0.05307751,0.050091,0.054839,0.021459,0.022611,0.043997,0.074551,0.040161,0.030019,
1099.226,0.05314506,0.050121,0.054894,0.02148,0.02261,0.04409,0.074614,0.040145,0.030039,
1098.744,0.05322472,0.050155,0.054954,0.021508,0.022614,0.044183,0.07468,0.040134,0.030066,
1098.262,0.05331413,0.050192,0.055019,0.021542,0.022619,0.044276,0.074746,0.040126,0.030099,
1097.78,0.05340835,0.050227,0.055089,0.021579,0.022622,0.04437,0.074811,0.040118,0.030136,
1097.298,0.05350399,0.050258,0.05516,0.021615,0.02262,0.044463,0.074869,0.040108,0.030175,
1096.816,0.05360137,0.050286,0.055231,0.021647,0.022613,0.044554,0.074915,0.040093,0.030217,
1096.334,0.05370541,0.050315,0.055301,0.021677,0.022603,0.044641,0.074947,0.040075,0.030264,
1095.851,0.05382289,0.050353,0.05537,0.021704,0.022595,0.044723,0.074962,0.040055,0.030317,
1095.369,0.0539594,0.050404,0.055442,0.02173,0.022591,0.0448,0.074961,0.040033,0.030382,
1094.887,0.05411524,0.050469,0.055517,0.021755,0.022594,0.044875,0.074945,0.040008,0.030458,
1094.405,0.05428596,0.050541,0.055593,0.021775,0.022604,0.044946,0.074914,0.03998,0.030542,
1093.923,0.05446336,0.050614,0.055667,0.021787,0.022619,0.045014,0.074869,0.039945,0.03063,
1093.441,0.05464099,0.050678,0.055733,0.021789,0.022636,0.045078,0.074809,0.039902,0.030716,
1092.959,0.05481722,0.050731,0.055789,0.021779,0.022653,0.045135,0.074736,0.039851,0.030798,
1092.477,0.0549957,0.050775,0.055833,0.021763,0.02267,0.045186,0.074649,0.039794,0.030874,
1091.994,0.05518412,0.050815,0.055867,0.021744,0.022686,0.04523,0.074551,0.039735,0.030947,
1091.512,0.05538892,0.050858,0.055895,0.021729,0.022701,0.045267,0.074442,0.039678,0.031019,
1091.03,0.05561222,0.050907,0.05592,0.021722,0.022716,0.045298,0.074325,0.039622,0.031092,
1090.548,0.05585102,0.050962,0.055946,0.021721,0.022729,0.045324,0.074201,0.039568,0.031167,
1090.066,0.05609805,0.051018,0.055973,0.021725,0.022737,0.045347,0.074069,0.039512,0.031241,
1089.584,0.05634632,0.051071,0.056002,0.021732,0.022739,0.045365,0.073929,0.039454,0.031314,
1089.102,0.05659246,0.05112,0.056035,0.021742,0.022736,0.04538,0.073782,0.039395,0.031384,
1088.62,0.05683777,0.051166,0.056072,0.021755,0.022731,0.04539,0.073629,0.039337,0.031452,
1088.138,0.05708657,0.051216,0.056114,0.021775,0.022726,0.045395,0.07347,0.039283,0.031521,
1087.655,0.05734229,0.051271,0.056161,0.021802,0.022726,0.045396,0.073305,0.039232,0.031593,
1087.173,0.05760417,0.051332,0.056212,0.021834,0.022731,0.045392,0.073134,0.039184,0.031667,
1086.691,0.05786689,0.051395,0.056262,0.021866,0.022743,0.045384,0.072955,0.039134,0.031742,
1086.209,0.05812299,0.051454,0.056306,0.021892,0.022757,0.045373,0.072767,0.03908,0.031815,
1085.727,0.05836563,0.051501,0.056341,0.021907,0.022771,0.045359,0.072571,0.039019,0.031883,
1085.245,0.05859302,0.051536,0.056367,0.021912,0.022784,0.045341,0.072367,0.038953,0.031946,
1084.763,0.05880827,0.05156,0.056386,0.021909,0.022795,0.045323,0.072161,0.038886,0.032004,
1084.281,0.0590174,0.05158,0.056404,0.021902,0.022806,0.045303,0.071955,0.038822,0.032058,
1083.798,0.05922549,0.051601,0.056425,0.021896,0.022815,0.045285,0.071752,0.038765,0.032108,
1083.316,0.05943247,0.051626,0.056453,0.021891,0.022825,0.045266,0.071554,0.038713,0.032154,
1082.834,0.05963346,0.051655,0.056487,0.021885,0.022832,0.045249,0.071359,0.03866,0.032193,
1082.352,0.0598204,0.051682,0.056525,0.021875,0.022836,0.045232,0.071162,0.038602,0.032221,
1081.87,0.05998699,0.051705,0.056564,0.02186,0.022835,0.045215,0.070962,0.038533,0.032236,
1081.388,0.06013127,0.051722,0.056604,0.02184,0.022831,0.045197,0.070756,0.038453,0.032239,
1080.906,0.06025724,0.051737,0.056646,0.02182,0.022824,0.045179,0.070545,0.038365,0.032233,
1080.424,0.0603726,0.051753,0.056693,0.021807,0.022816,0.04516,0.070334,0.038276,0.032223,
1079.942,0.06048429,0.051776,0.056747,0.021806,0.02281,0.04514,0.070125,0.038192,0.032213,
1079.459,0.06059536,0.051806,0.056811,0.021818,0.022804,0.04512,0.069923,0.038115,0.032205,
1078.977,0.06070391,0.051841,0.056884,0.02184,0.022797,0.045099,0.069729,0.038046,0.032198,
1078.495,0.06080497,0.051878,0.056964,0.021867,0.022787,0.045075,0.069544,0.037982,0.032191,
1078.013,0.06089501,0.051915,0.057052,0.021896,0.022773,0.045049,0.069365,0.037922,0.032183,
1077.531,0.06097347,0.051952,0.057145,0.021925,0.022756,0.045021,0.06919,0.037864,0.032174,
1077.049,0.06104458,0.051993,0.057248,0.021955,0.02274,0.04499,0.06902,0.03781,0.032169,
1076.567,0.06111418,0.052044,0.057364,0.021988,0.022726,0.044959,0.068855,0.037762,0.03217,
1076.085,0.06118635,0.052107,0.057496,0.022028,0.022716,0.044928,0.068698,0.037723,0.03218,
1075.603,0.06126006,0.052179,0.057644,0.022073,0.022711,0.044899,0.068553,0.037692,0.032199,
1075.12,0.06132962,0.052256,0.057806,0.022124,0.022704,0.044874,0.068423,0.037665,0.032224,
1074.638,0.06138663,0.052331,0.05798,0.022177,0.022693,0.044853,0.068312,0.037639,0.032251,
1074.156,0.06142541,0.052397,0.058162,0.022232,0.022672,0.044839,0.068223,0.03761,0.032277,
1073.674,0.06144591,0.052456,0.05835,0.022291,0.022642,0.044832,0.068161,0.037577,0.0323,
1073.192,0.06145415,0.052511,0.058549,0.022356,0.022604,0.044834,0.068129,0.037544,0.032323,
1072.71,0.0614593,0.052569,0.058759,0.022431,0.022564,0.044847,0.068131,0.037515,0.032346,
1072.228,0.06146969,0.052634,0.058985,0.022517,0.022527,0.044872,0.068169,0.037491,0.03237,
1071.746,0.06148851,0.052708,0.059228,0.022609,0.022497,0.044907,0.068242,0.037475,0.032394,
1071.263,0.06151282,0.052787,0.059485,0.0227,0.022477,0.044953,0.06835,0.037461,0.032413,
1070.781,0.06153554,0.052866,0.05975,0.022781,0.022468,0.045011,0.068486,0.037445,0.032424,
1070.299,0.06154932,0.05294,0.060019,0.022847,0.022469,0.045081,0.068646,0.037418,0.032424,
1069.817,0.06155035,0.053009,0.060287,0.022896,0.022478,0.045164,0.068827,0.037378,0.032412,
1069.335,0.06153989,0.053078,0.060552,0.022928,0.022494,0.045262,0.069026,0.037322,0.032392,
1068.853,0.06152236,0.053151,0.060818,0.022952,0.022513,0.045377,0.069246,0.037253,0.032367,
1068.371,0.06150309,0.053233,0.061088,0.022971,0.022532,0.045509,0.069493,0.037177,0.03234,
1067.889,0.06148522,0.053322,0.061369,0.022991,0.022546,0.045659,0.069775,0.037101,0.032313,
1067.407,0.06146923,0.053415,0.061666,0.023015,0.022551,0.045822,0.070099,0.03703,0.032288,
1066.924,0.06145369,0.053506,0.061985,0.023047,0.022544,0.045998,0.070474,0.036971,0.032263,
1066.442,0.06143793,0.05359,0.062329,0.023092,0.022524,0.046184,0.070902,0.036928,0.032241,
1065.96,0.06142293,0.053668,0.062702,0.023154,0.022495,0.046378,0.071385,0.036904,0.032225,
1065.478,0.06141205,0.053745,0.063104,0.023239,0.022462,0.046581,0.071918,0.0369,0.032219,
1064.996,0.06140862,0.053827,0.063533,0.023349,0.02243,0.04679,0.072495,0.036914,0.032224,
1064.514,0.06141319,0.053918,0.063983,0.02348,0.022403,0.047005,0.073104,0.03694,0.032242,
1064.032,0.06142342,0.054019,0.064447,0.023625,0.022382,0.047226,0.073731,0.036971,0.03227,
1063.55,0.06143411,0.054126,0.064913,0.023769,0.022364,0.047448,0.074362,0.036999,0.032302,
1063.067,0.0614401,0.054233,0.065372,0.023902,0.022349,0.047671,0.074985,0.037018,0.032332,
1062.585,0.06143942,0.054335,0.065819,0.024015,0.022333,0.047894,0.075587,0.037024,0.032357,
1062.103,0.06143407,0.054432,0.066249,0.024107,0.022318,0.048115,0.076163,0.037019,0.032374,
1061.621,0.06142854,0.054527,0.066664,0.024182,0.022307,0.048337,0.076709,0.037003,0.032385,
1061.139,0.06142743,0.054624,0.067066,0.024245,0.022303,0.04856,0.077224,0.036978,0.032392,
1060.657,0.06143194,0.054724,0.067456,0.024303,0.022306,0.048787,0.077707,0.036945,0.032395,
1060.175,0.061439,0.054825,0.067835,0.024358,0.022316,0.049015,0.078161,0.036902,0.032392,
1059.693,0.06144243,0.054921,0.068201,0.02441,0.022328,0.049244,0.078584,0.036846,0.032381,
1059.211,0.0614372,0.055006,0.068557,0.024459,0.022337,0.049468,0.078979,0.036777,0.032362,
1058.728,0.06142212,0.055079,0.068904,0.024507,0.022338,0.049686,0.079347,0.036698,0.032337,
1058.246,0.06140174,0.05514,0.069252,0.02456,0.022331,0.049895,0.079692,0.036617,0.032311,
1057.764,0.06138457,0.055198,0.069607,0.024626,0.022315,0.050093,0.080017,0.036544,0.032293,
1057.282,0.06137824,0.05526,0.069978,0.02471,0.022294,0.050281,0.080328,0.036486,0.032289,
1056.8,0.06138682,0.055331,0.07037,0.024814,0.022273,0.05046,0.080625,0.036448,0.032299,
1056.318,0.06140812,0.055412,0.070778,0.024933,0.022252,0.050631,0.080912,0.036425,0.032321,
1055.836,0.06143575,0.055498,0.071196,0.025058,0.022233,0.050795,0.081186,0.03641,0.032349,
1055.354,0.06146304,0.055582,0.071614,0.025178,0.022216,0.050953,0.081446,0.036394,0.032375,
1054.871,0.06148698,0.05566,0.072022,0.025286,0.022199,0.051107,0.081692,0.03637,0.032395,
1054.389,0.06151088,0.055731,0.072417,0.025381,0.022184,0.051257,0.081924,0.036337,0.03241,
1053.907,0.06154222,0.055803,0.072799,0.025468,0.022173,0.051405,0.082144,0.036297,0.032422,
1053.425,0.06158868,0.05588,0.073172,0.025554,0.022169,0.05155,0.082357,0.036255,0.032436,
1052.943,0.06165413,0.055969,0.073541,0.025646,0.022172,0.051692,0.082562,0.036219,0.032456,
1052.461,0.06173705,0.056067,0.07391,0.025745,0.022179,0.051828,0.082759,0.036188,0.032481,
1051.979,0.06183106,0.05617,0.074279,0.02585,0.022187,0.051954,0.082946,0.036163,0.03251,
1051.497,0.06192959,0.05627,0.07465,0.025958,0.02219,0.05207,0.083117,0.036139,0.03254,
1051.015,0.06202984,0.056359,0.075023,0.026067,0.022185,0.052173,0.08327,0.036111,0.032567,
1050.532,0.06213534,0.056436,0.075398,0.026177,0.022171,0.052268,0.083401,0.036079,0.032593,
1050.05,0.06225429,0.056506,0.075779,0.026293,0.022148,0.052358,0.08351,0.036043,0.032622,
1049.568,0.06239527,0.056575,0.076167,0.026417,0.022122,0.052449,0.083599,0.036005,0.032657,
1049.086,0.0625632,0.056649,0.07656,0.02655,0.022095,0.052543,0.083671,0.035968,0.0327,
1048.604,0.06275623,0.056731,0.076956,0.026689,0.022071,0.052643,0.083727,0.035931,0.032749,
1048.122,0.06296758,0.056818,0.07735,0.026827,0.02205,0.052746,0.08377,0.035895,0.032801,
1047.64,0.06318864,0.056907,0.077736,0.026958,0.022032,0.052851,0.083802,0.035857,0.03285,
1047.158,0.06341339,0.056992,0.078113,0.02708,0.022017,0.052954,0.083826,0.035816,0.032896,
1046.675,0.06364109,0.057071,0.078483,0.027196,0.022002,0.053051,0.083845,0.035773,0.032939,
1046.193,0.06387521,0.057146,0.078851,0.027311,0.021989,0.053142,0.083862,0.035731,0.032984,
1045.711,0.06412029,0.057217,0.079222,0.027432,0.021976,0.053228,0.083882,0.035693,0.033035,
1045.229,0.06437791,0.057286,0.079597,0.027562,0.021963,0.053307,0.083904,0.035661,0.033095,
1044.747,0.06464526,0.057351,0.079974,0.027698,0.021948,0.053383,0.083929,0.035636,0.033164,
1044.265,0.06491601,0.057407,0.080347,0.027832,0.021927,0.053454,0.083952,0.035617,0.033238,
1043.783,0.06518408,0.057453,0.08071,0.027957,0.0219,0.053521,0.083973,0.035601,0.033314,
1043.301,0.06544719,0.057488,0.08106,0.028067,0.021866,0.053586,0.083991,0.035588,0.033388,
1042.819,0.06570857,0.057515,0.081397,0.028162,0.021829,0.05365,0.084006,0.035577,0.03346,
1042.336,0.06597482,0.057541,0.081726,0.028245,0.021794,0.053715,0.084023,0.03557,0.033533,
1041.854,0.06625276,0.057572,0.082054,0.028324,0.021765,0.053782,0.084045,0.035566,0.033608,
1041.372,0.06654483,0.057608,0.082385,0.028402,0.021746,0.053852,0.084075,0.035561,0.033686,
1040.89,0.0668476,0.057648,0.082719,0.02848,0.021737,0.053924,0.084111,0.03555,0.033766,
1040.408,0.06715291,0.057685,0.083051,0.028554,0.021736,0.053996,0.084149,0.035526,0.033843,
1039.926,0.06745251,0.057714,0.083375,0.028622,0.021737,0.054068,0.084184,0.035486,0.033913,
1039.444,0.06774206,0.057732,0.083687,0.028681,0.021737,0.054137,0.08421,0.035429,0.033976,
1038.962,0.06802253,0.057741,0.083987,0.028733,0.021732,0.054206,0.084227,0.03536,0.034031,
1038.48,0.068299,0.057745,0.084278,0.028782,0.02172,0.054277,0.084234,0.035288,0.034084,
1037.997,0.06857759,0.057752,0.084566,0.028837,0.0217,0.054351,0.084235,0.035222,0.034139,
1037.515,0.06886031,0.057763,0.084855,0.0289,0.021672,0.054428,0.084234,0.035169,0.034198,
1037.033,0.069145,0.057777,0.085145,0.028974,0.021638,0.054506,0.084233,0.035132,0.034262,
1036.551,0.06942534,0.05779,0.085434,0.029053,0.021599,0.054583,0.084234,0.035109,0.034329,
1036.069,0.06969593,0.057797,0.085716,0.029132,0.021556,0.054654,0.084234,0.035095,0.034396,
1035.587,0.06995548,0.057794,0.085987,0.029207,0.021513,0.054716,0.08423,0.035084,0.034462,
1035.105,0.07020815,0.057785,0.086244,0.029276,0.021473,0.054769,0.084222,0.035072,0.034529,
1034.623,0.07046181,0.057771,0.086489,0.02934,0.021441,0.054816,0.084206,0.035056,0.034597,
1034.14,0.07072346,0.057758,0.086722,0.029401,0.02142,0.054858,0.084184,0.035036,0.034669,
1033.658,0.07099556,0.057747,0.086947,0.029459,0.021409,0.0549,0.084154,0.035012,0.034746,
