0	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Ibuprofen	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Acetylsalicylic-acid	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol	Paracetamol
Paracetamol	497371.9882755508	403072.5398634978	812846.6711256698	258652.30457965904	768815.2141917988	462329.84334211115	391682.65638321405	382026.888573083	441659.0390422079	210801.39244528196	421610.4583843564	650832.6506922673	339831.997589919	539123.0509048238	596337.0080040424	353072.0469645659	207162.97106648842	260971.68062199547	258327.57242174677	259629.20586175364	255461.41612080886	238073.97377371765	239740.94967504556	231097.62541379954	266033.5935142002	246047.2395064631	249577.65033005422	245398.67075882695	235392.90117068446	248914.83207881116	217421.91326007957	246763.14064876197	224962.32534383796	227673.9451071088	237624.35263184778	266609.04809459293	225299.34790873394	255410.7273202493	224668.0647555205	226831.487848572	226637.82066023131	284915.07715787966	274016.67751221807	263718.60116370424	242601.21764009132	234693.2894897227	251725.7784992883	241515.4267691958	244315.26031754684	235927.24267327852	263965.44844560075	243563.05841217557	234604.72855461543	248151.84657272007	218947.3897599352	290281.9394758944	262104.639967496	221048.38109560724	298177.08094131394	252266.20970206187	344707.32716121175	308287.21534488647	239260.8571278991	248513.51851154258	235261.75614320504	249184.56287266445	226940.75037483426	254791.6139427491	255818.49857681297	232215.67538930842	252319.78691671178	272842.26051943767	239270.43149995105	213065.75864878632	240997.94305160118	255343.88330214357	235870.53809104007	255640.88700777697	291911.38497913175	253556.6176991973	358758.8899979437	324224.8733471983	270617.5411592177	248173.33907290472	259894.97319613295	253377.84014582806	240119.63739507206	253700.35139283302	255497.1468574526	233269.50978856802	243470.81573961742	246230.13165792447	221402.08558787985	248491.20621870857	241260.0631072676	233495.78604246973	218889.82858192586	226575.5133291961	249803.1511738369	233997.61270784537	149599.2310627431	25154.71281100224	16302.568810049519	8627.567011782641	66484.4191363421	42816.334997554375	14466.072624758952	53623.31521029633	22057.882821177544	0.0	111478.0545737626	57998.727875056	105530.94453693088	142935.94398083648	127355.69455378421	54245.62793751034	52625.14387063274	36371.11484448616	64525.342612548724	14963.289478226363	64692.20026390198	66657.89093800353	63112.6113022017	57482.29228110861	63290.64784826279	83918.95194932308	11224.95797732892	61428.08557142897	70071.6409225216	69860.3088397467	68645.26812772172	28020.03942118568	64255.00225108393	18553.562791464086	2724.2184789036287	20578.53933414128	50757.15627210406	30040.248132410616	16463.99506896185	18040.94326561669	24493.366645865593	67095.12187443137	44613.50203381035	42123.903413439744	47750.58537218999	100020.37180817129	148371.8424281466	101599.77977000152	33649.94251140408	26843.287379596422
Paracetamol	455626.44802552933	375710.43540665694	752125.7813190495	281912.5840010518	709659.2713879391	425744.20884922286	366942.3183869091	359616.04641383846	408441.3925230887	277329.0646258009	390685.03704531584	596526.179466903	327307.61305417266	493341.7940896449	545851.2057627698	336718.317738655	297239.0654512718	284345.76020652015	327423.31287257146	324623.7413450993	324226.6750238326	320800.70072244253	324131.2366310442	324510.88312065875	331016.71457069967	321035.85873833473	323769.20422646735	350608.598717322	336622.27218269114	354890.20635572425	316292.48114536435	320527.8664529031	311420.3052709311	311922.97294787376	302980.36862399214	312115.3888518955	315336.09476079664	313005.8292461657	313275.0856752574	316008.33478104643	314766.8126094792	340674.99939900247	327361.05000766326	324475.31517332705	320842.6094100658	329422.5623173375	326646.17350856867	320057.6879490012	321113.3728286946	324813.03404983657	330234.4401763086	320753.8021115728	326227.73578941723	322718.475781415	279321.65961058234	310680.22135842545	299857.5748553303	277054.3558274984	303913.3680118066	288246.73343566305	338536.1546668541	312532.2047331281	320536.86903947534	320950.1703077595	316454.364030029	327380.60255163256	309276.5972310705	324241.8223382668	324401.41984282364	323241.68809899816	301782.1279629395	323795.38507951284	308968.57988768036	283847.52759663045	319048.1839793791	328477.26890827593	317376.3777441068	326916.20164396864	301415.7645707999	280845.49569820426	345437.1855771608	319021.92881430587	331430.375102419	327552.37636317033	321422.55017415935	327944.41002668446	305948.603344794	322998.4612041672	323802.1836214822	288949.14080824016	291169.41027164925	283945.1677510993	281723.01400258375	328501.221523985	320255.5887142331	319779.949023919	300437.123294226	301708.03120548546	324848.3707050722	320085.6562673188	132438.28339742406	87496.70555440374	125645.39618510663	118777.2974255266	47847.0056019183	143702.81947561083	106344.61722677835	163543.51604041053	129394.75767182367	111478.0545737626	0.0	54264.077552926305	8168.328953341679	33555.77595720298	18302.06948052595	57603.49266372654	59436.78917766328	91239.52233149848	52486.16485913214	125545.76017413239	56291.51294866749	54206.177764162676	49423.22435717849	65888.1587076161	49043.55125814193	28850.952550132537	105785.36506686544	167370.85947768815	179045.32220100015	64211.512131831914	177549.592108008	132880.9601400067	48182.175868260754	103588.96016675717	110179.76155896341	97157.60756091111	160135.89707957424	135217.61313937634	117663.63241350318	125128.9070374516	88084.79840636518	174861.160533922	68499.95209961833	69894.46547080824	64792.56507208218	20840.050748258745	40273.93033663337	15299.288943280995	87204.28889332218	137437.54007004364
Paracetamol	471109.58424908924	383240.40199025214	778297.7465856103	263351.7239115778	734945.8965075385	438382.5230088671	373059.78172455146	364476.240639592	419231.25256627734	239807.05314798333	400167.6911759997	619043.3494464258	326817.85956803226	511083.6019901443	566232.2563224566	338271.46639611793	250825.29026106527	265788.448805966	290102.89434492047	288955.1792651934	286969.9578638849	277792.4975607517	280520.1749197728	277349.2975964059	295460.8342547113	281156.3303959031	284266.7969694496	299087.6515586535	286532.99623798946	303082.4382786683	266790.3761384897	281155.9928189337	266792.13936146954	268171.8157417552	266733.7046986379	284532.18076382816	269375.1196562519	280231.94169674866	267829.13742722204	270388.44749678177	269568.2115621664	309220.6768324849	296694.76802527194	290597.89756066725	279651.81447777146	281798.432633629	286899.3946357151	278737.4615248372	280511.97853779804	279426.8800867278	294666.69409081497	280369.4022980756	280022.40889168176	283485.87491712853	244645.16225619486	294879.8429100404	275875.289514248	244166.18789599018	294205.0352481921	264260.36694188556	335071.92172509764	303932.67311491806	278462.57276312716	282582.8437594365	274332.76564577554	286736.7045827934	266519.15251910174	287223.76140352676	287744.6749172085	277233.32486827776	272657.2317092475	294677.5264042718	271426.05794775864	244926.36138425375	278274.6114054066	289997.4624596394	275140.8708035215	289153.0292385161	289902.7647598588	260695.80668610692	345648.3457516908	314913.52799527335	298270.60816765035	286413.8122950248	287689.03052130784	288844.30082277907	270025.8224935161	286009.0057350116	287251.98477251636	256768.91046248196	262506.1308082727	259310.34578618346	247263.77520067504	287126.82132695295	279123.1457843471	275642.84506406094	257741.6377530026	261691.97164601734	285492.5291343888	276031.14008497266	127493.96055350387	34300.525567985045	72009.40029692237	65346.39227303981	18741.034049913036	91878.97044759482	53792.51279908757	110331.25565600146	76323.04116176188	57998.727875056	54264.077552926305	0.0	48157.80006125694	86612.37099895137	70944.61659125383	6852.257717716114	9526.006079149844	41711.825491220116	18334.845344589074	72055.55513961983	22905.984046969024	22554.261585562916	10681.357900098661	25633.64376303144	9937.506719494584	27788.515850257292	52410.214120150304	114719.25961812164	125902.38387437306	35506.689235725724	124397.57240263966	79894.30423365616	11907.121600538047	50963.80053155373	56662.061646925686	44712.33870141441	106969.34542592084	82419.02133015165	64861.03248692548	71657.21212551605	35137.22499742973	121901.86174780114	16634.32200842583	18129.861013808106	15380.249175159703	46023.904024321986	92751.01055260803	46116.947373389754	36819.78848092426	84045.99837628684
Paracetamol	452799.65574290155	371770.76431173296	750998.4935701534	275310.2791454037	708376.8578679075	422482.1116449314	362796.35753021354	355322.7075302251	404905.31803068443	269913.97756491904	387000.6704337989	594813.2624960125	322399.52120158286	490852.3155810107	543776.9967322632	332050.2903684019	289951.18856808206	277753.31976481114	321125.49584712205	318326.7973855795	317866.4721105703	314204.18505338207	317578.4257677151	317831.9460372104	324803.2474810101	314538.6780142784	317327.55688059924	344025.6401957483	329955.52447432576	348300.93100332475	309230.0357219601	314066.4456785857	304638.0318163674	305182.5237033243	296354.5957483365	305908.65833689686	308583.9948114288	306640.4666850576	306489.1392936623	309273.47386673826	308079.368008435	334742.9493320207	321268.3409188182	318260.6427217165	314324.1498603789	322792.33064512257	320256.6760554103	313529.772601662	314619.0334989448	318212.93296017736	324472.9952347196	314530.9340406761	319751.9228109822	316611.4386372832	272306.4303068142	305367.938692801	293969.850521665	270048.53551337717	298148.4179255529	281625.4903860089	333381.0696479479	307114.51236328797	314222.040609057	314879.65920279775	310066.29296616535	321281.3521460588	302710.5133216218	318316.9427704249	318496.3418139528	316724.9753588113	295677.2179044062	318213.28885711206	302667.25670769246	276666.37438461866	312769.8724202672	322548.28531962493	310969.32204309147	320960.7071729031	295651.18479872524	274488.809217097	340709.41499301145	313848.51011513517	325862.2364796507	321423.4188483003	315594.66417221	321966.6061360397	299741.88082241657	317050.7326051304	317894.6273725777	282410.0154478412	284821.03992372105	277459.6873019035	274820.1494382644	322385.27452186786	313979.58440033987	313342.5261977219	293593.8732394119	295062.04227501014	318806.66577251744	313644.815103821	126617.00199471784	81845.39184039623	119506.024707955	112703.1316121518	42936.90213790465	136950.17229295467	99977.1905912543	157316.99778965383	123041.98355772719	105530.94453693088	8168.328953341679	48157.80006125694	0.0	40875.649528539594	25543.37995567545	51773.73775486942	53834.4575837818	84098.28318336823	46290.76890752624	119716.10718720681	49014.455297391636	46793.85158041592	43142.06728368493	58479.703404600106	42819.5775623721	22860.373948822416	99479.97615661153	160769.5092701038	172702.7233900209	57332.602726044104	171195.35986162117	126344.28871318245	42524.38890719065	97032.72112282521	104227.65385654634	90712.43075714589	153879.23669491598	128682.21842577949	111190.46406607886	118791.60689145175	82380.42179959989	168397.4943552308	62042.38635739278	64145.68468478611	59328.263738541966	21454.710339223897	47168.0770247209	13501.441308986245	80295.69698483225	131339.92013927363
Paracetamol	458680.6488911319	384256.5435365414	746854.6614725647	304594.62161945656	705095.698855389	430769.9747056658	376208.1471337777	369855.61719231727	414635.0101049475	307074.8352524959	397889.0833123091	594417.4974928398	340799.2983521092	494774.9188403144	545304.7717125347	348952.9525122259	329011.35671188595	307090.0029208403	353230.1314425768	349948.7268734951	350184.7038814803	349131.13820932666	352553.2702470367	354479.8357883561	356048.97617385414	348138.28105502843	350606.8118579129	381998.9971774045	367621.33993578766	386698.56718289416	348396.55979036447	347381.1327721182	340811.18218361033	340918.91320604394	329429.2178925847	334925.71957289305	345109.4058737896	337713.8014220475	342949.5967256267	345607.22047656967	344119.84337669465	363819.915909973	350677.01270697784	349178.59508297464	348450.52727084514	359439.40771513915	353461.75481239863	347763.9245098748	348504.39751467964	353980.85971349134	355618.2918188121	348485.2298771933	356138.94844147546	349888.7785790077	307450.5105213521	329435.3114986157	322305.40435014456	304591.5912035985	322091.3594260953	312418.4962296246	353295.17794041557	329302.2146399263	348950.2196888259	347817.02266489185	345059.77160581906	354905.33929576224	338492.3891368017	350433.36149395077	350436.1196073117	353179.30047778855	326182.5232602906	346969.2690768163	336133.49639028835	313419.7401322227	346980.3133945931	355064.7129683965	345976.5930156257	353325.67918011546	319047.9111676643	302480.7909440863	356974.3289403034	333119.9316815342	355782.46601981414	355287.9626165376	346484.25184658845	354810.7689927686	332564.73122458416	349237.4125432297	349850.39746816066	315117.95755258074	315912.9589083201	307880.5965601763	309293.07180331415	356269.80987041234	348266.72104361356	349047.56988687086	330122.2054074521	330247.3744641128	351911.4010802579	349318.7196840586	153785.9285996428	118723.23205642609	157485.0588333586	150439.8774387497	78041.0838739443	176198.89193729335	138471.89157493302	195197.14657389332	161400.82724286133	142935.94398083648	33555.77595720298	86612.37099895137	40875.649528539594	0.0	16250.401734111061	89368.77179803915	90813.4187660612	124175.95563002526	84994.37142252417	156758.12681573743	89177.41326064582	87071.81887355982	81691.20777666342	98839.64250284391	81243.13428678142	60898.98968340931	137931.38789528655	199581.9677660035	210898.22241277888	96586.12932637059	209441.36765770515	165177.6288851491	79711.7003087376	136076.25347414592	141699.3237249213	129539.67419508974	191928.82575384536	167425.13903987064	149897.38557896874	157214.56676102625	119168.37464486957	206931.85795986088	100963.1235985694	101349.75302120864	95808.47200206266	44421.46200970879	11725.606482822115	43818.985936691904	119863.69831462728	169023.43359399278
Paracetamol	458532.2036339539	381408.2913381015	750771.0989224475	294710.75608884735	708666.3904730275	429656.4100186801	372951.8399457091	366182.78879328805	412922.1320907971	293543.63368361996	395686.8453867902	596843.9159811635	335486.3003249013	495442.6809259975	546945.0849493942	344242.00981318374	314185.17630433757	297225.6454503175	340609.07661637565	337602.90886548924	337523.481355327	335331.9602193624	338681.60637640156	339921.2906578518	343798.10126181657	334934.925737956	337510.32633765443	366795.6542241721	352595.9635188405	371442.33587572	333247.73650908505	334291.97676797496	326602.58460273966	326883.3447845733	316713.86696673074	324003.18797095184	330697.4484594642	325788.9739380849	328602.4508664989	331265.48819534475	329877.3924970438	352476.4355156244	339344.754597931	337168.6292907452	335001.00680202467	344833.9170741622	340355.68402437423	334277.86257948616	335165.03718259407	339769.7197040116	343630.8541406752	335392.08348769945	341921.6629548645	337055.2327066737	294699.4002994576	321144.74898722855	312152.8908721652	292150.99783156643	314542.8649351785	301754.1253541697	347476.49142131896	322292.93764592457	335511.9022197273	335147.4937923751	331559.31579815404	341845.00021849095	324765.89926351595	338078.36575127096	338156.7180061195	338966.0123647208	315017.92248976865	336188.67431646166	323441.3603760966	299906.73372718715	333787.1972069481	342468.79489528685	332460.8460718949	340839.6043602769	311184.3461047006	292597.6684958714	352250.0000633928	327123.3978117889	344311.3660795413	342123.7958475994	334743.88831551484	342077.3404952157	320164.4747351899	336867.1265533786	337576.33384390257	303128.3417945439	304638.76764996606	297186.98103518924	296693.5539436103	343072.7840655388	335015.4485863753	335190.2953723895	316248.19626385235	316932.27310540655	339100.0901768239	335479.00420090393	144588.38638653661	103235.04487014092	141925.26665276484	134828.80220613812	62339.40086301765	160499.62470812822	122676.04685014919	179641.85916080343	145709.14396042557	127355.69455378421	18302.06948052595	70944.61659125383	25543.37995567545	16250.401734111061	0.0	73654.45486384386	75160.91352930726	108485.57567709191	69368.24551702311	141332.6757523357	73467.21214596358	71406.46920853872	65748.30406261451	83176.22266194833	65328.35595558794	44906.02234132965	122219.89947312174	184001.21469150693	195384.52757316772	81639.29188748763	193917.95825686224	149491.406188182	63861.528806081646	120302.83785264606	126107.04005367812	113727.1857096183	176376.8204521501	151728.15878979096	134141.69182603149	141582.3067565196	103657.06653229191	191383.14847937884	85101.98260099463	85644.20571398859	80162.99339439608	29508.81671331467	22800.450213756743	27904.72372520466	104007.98890729484	153455.6378030691
Paracetamol	475364.00823179726	387186.2837323132	782804.3002214218	265691.44454033533	739436.5031501488	442513.45064484735	376875.25218947424	368285.7910325623	423254.2757351661	240260.34772851202	404183.29901021364	623555.684213511	330361.0894684182	515427.5157247333	570659.7447797501	341912.6318672213	249850.1049373039	268147.8555130278	289103.3336224092	288183.32275072736	286039.4908521369	276296.68843261566	278904.59531891934	275397.95730976283	294616.16830201313	279991.06215216947	283095.8778641964	296552.3910582286	284225.009481322	300634.7147319964	265128.9870690245	280036.9407708384	265288.15800627077	266746.32278818765	266250.45727707207	284848.67213678564	267673.32032104017	279959.50036017696	266223.3361183432	268708.5574510234	267914.2640915539	308701.5301462399	296436.64842019783	290041.76081014617	278343.50626249565	279745.41841921175	285665.88759715424	277427.8635971524	279268.921870157	277632.66980015975	293684.4455160335	279119.06647284084	278194.5081473932	282292.72992579907	245059.0832817467	296313.33671372273	276652.52934943466	244796.9279436122	297043.70267012896	265790.7525761008	338310.91734695743	306496.8079722694	277064.3462798302	281487.83384128695	273006.69383187324	285325.92883758363	265300.16995582543	286186.194086088	286743.409146714	275467.9796038546	272927.29798882385	294456.5743345355	270678.6950022663	244899.8900156552	277009.09038726456	288749.1954911044	273778.3015590353	288022.66956168535	292190.1210167447	262252.0662220414	348767.90268751775	317775.54532949836	297474.8764063446	284965.5419403548	287036.63457363745	287553.8447683319	269457.93777936866	285005.9258866026	286281.432585768	256967.36796675206	263015.93453104736	260527.1634075036	247488.9928057409	285629.712342168	277793.959089286	274077.92287366005	256746.76355247395	260892.0792219839	284218.5210117737	274471.5993263055	131461.35002183876	30346.28501457798	68873.5408358566	61805.95060836774	16413.614986650566	89460.32380558443	50457.1624175399	107028.26192468971	73097.39137664216	54245.62793751034	57603.49266372654	6852.257717716114	51773.73775486942	89368.77179803915	73654.45486384386	0.0	3853.2954454596425	40985.54761059075	20651.577460813976	68430.98148886066	25239.335080584042	25395.544400937746	11325.226103703184	27345.276863473155	10751.533028828946	30258.234989007542	49298.014587912156	112141.7891256422	122936.74554086744	38994.44357608399	121451.25197666773	77179.8768916484	11437.931934576281	48363.483626699155	52948.99056289925	41796.82574526447	103813.75237019434	79533.69703861378	61820.25054138809	68713.17871866518	30817.15221804249	119141.55050615213	14322.598337243142	12911.968528075031	9243.38538415444	47278.53340861998	95079.61000582615	48228.75444659544	34830.49425072803	80583.20031897975
Paracetamol	478351.33253502054	390060.4360174847	785883.6089352812	267811.6489833854	742512.2636424724	445480.4951252746	379721.4357190676	371121.79588308977	426196.44445953623	241230.2693790969	407087.0021015774	626610.512818074	333056.5910760361	518448.68297788146	573704.5236995602	344647.31996979186	249866.637356562	270281.8013817606	289103.40003905137	288344.581863263	286096.5627210504	275995.6210022906	278514.49902010505	274789.0086421947	294718.8645703052	279905.40186904214	283003.4252302078	295495.2335005191	283347.7173989578	299606.8915740673	264663.3672189426	279960.55420212366	264989.2639332961	266493.80877969787	266598.57474787853	285694.7369558629	267229.81610029965	280437.73602874833	265852.9107403753	268280.99237355584	267484.1118106513	309000.6392887564	296913.81347072736	290324.5118785875	278155.0755347637	279057.99221568624	285511.4627782222	277241.93078033853	279123.01450509235	277124.50492430734	293499.48124855355	278818.414189881	277540.1607173993	282011.6845745045	246022.49968704075	297717.04772758705	277685.73282743554	245877.00099399302	299422.67100921087	267400.60443503124	340965.1348740659	308698.6157336959	276675.40258819563	281264.2828797677	272668.6074706072	284897.0262878153	265051.9932981824	285981.0197313974	286555.026933938	274856.00177922234	273635.0085758583	294764.1278244012	270723.3426924616	245556.57024011793	276706.6624618024	288402.6889685846	273429.17957522423	287764.21527634375	294262.3434490217	263895.03873964725	351320.36991970753	320171.1197585906	297387.1164150525	284513.7834626469	287083.1611427774	287186.8694521391	269565.565926177	284819.8833212834	286108.7176957565	257694.12489273015	263913.49161429756	261938.64122605132	248273.60649273597	285146.40877675463	277450.2953667022	273591.55757575925	256710.9782361867	260954.2955316505	283869.253638695	273990.3971599189	134235.97499654983	28412.434099598027	67503.60842321248	60340.74923315088	16775.163750020456	88769.18587860315	49440.31738348779	105619.91698098408	71908.86434967535	52625.14387063274	59436.78917766328	9526.006079149844	53834.4575837818	90813.4187660612	75160.91352930726	3853.2954454596425	0.0	41601.16474992014	22430.17524831224	66710.36692702858	27924.88939029125	28319.626263953396	13839.688339337705	29716.21274843079	13244.846320739254	32223.267388022592	48197.06918848904	111132.46876511835	121672.85051559379	41258.440438368496	120199.66117111141	76190.87213662804	12772.858498785617	47646.32870242992	51349.96389151605	41034.15092639298	102478.3417291184	78534.66030970016	60849.71489982515	67553.25158549509	28929.493919873537	118018.71648166662	14754.762580265391	11141.444929630974	6696.027594775867	48234.131612997844	96468.48456895124	49840.67144953009	35016.7613462467	79087.7564992635
Paracetamol	462782.3857629629	369758.8788087177	777074.3786123507	233711.14575759956	733110.9264716357	428046.36736948247	358725.5366121012	349158.35017266864	407697.3505391717	200465.37715474382	387974.87366464874	615342.6267493421	308401.79523196653	504157.8264165398	561073.6822781573	321237.7769684785	210113.0445889774	235945.6155400467	260532.60806077626	259748.24547590304	257008.92736173604	244720.90266094945	247564.23093740738	242185.23572445533	266845.20988711825	249638.02706186398	253219.59575834588	262793.8860588738	250308.0738218758	266014.89599656063	226982.81289119425	250028.06149652493	231737.3667944381	233744.49588826692	235196.3300441358	257544.98811025266	234055.47168632885	251221.30672377325	232458.51587648914	235352.7249119286	235029.76773612056	283076.3846232497	269813.7940362207	262197.32684432546	247594.55516404245	246847.86398630223	256120.03788557817	246524.34324305606	248743.50411088136	245514.48546841464	265896.7722153839	247905.77023786647	244722.26126200688	251950.62798365866	208168.7934306919	272076.39834042924	248626.93831192152	208343.26467291886	269819.8090008955	232779.79070647422	314160.9009711105	281611.82260706	245048.45531210754	251429.12024552742	240439.6313812052	255001.2575042913	231288.49029515072	257175.9889094233	257918.89567722636	241717.3737856054	243102.99187274522	268114.00711150805	239020.60533851484	206319.90872579403	245424.6076328128	259667.88095419097	241185.94041147997	258849.41595518426	267488.4982191199	233677.1602187727	329230.11269814044	296053.21653625026	270956.4357793884	254392.29144288175	258826.93754959136	258101.4488727446	238493.71823733658	255852.54530838638	257397.6864010632	224169.5916013587	231860.80106059322	228719.15498287426	211936.34599067696	255137.17991294406	246225.90934611254	241000.2005556841	220767.76612931996	226616.16183681617	254340.39485492668	241399.84671701852	114688.53992159995	32155.326525009812	43840.15971330854	39268.62193115518	54061.06485715947	54266.79757125902	25723.06512393111	78012.84846562137	44422.76358748968	36371.11484448616	91239.52233149848	41711.825491220116	84098.28318336823	124175.95563002526	108485.57567709191	40985.54761059075	41601.16474992014	0.0	44401.80718619457	48458.51531886627	37633.52826470038	39274.471054872294	45168.53492797834	27530.296367819945	45775.09077183793	64791.64632875136	25909.02607528892	78693.24836197827	91979.92610521069	41276.370708098824	90383.31314396484	45585.24360832131	49433.92982962217	20018.11493747598	35333.4729341739	18932.12778796933	74230.27269652189	47809.685783008455	32544.007236663398	40773.546964707435	31716.579908779568	86879.74756748551	27845.199772133055	34410.37065231934	39953.18302263287	85270.99827227306	129581.60515412681	82850.71600976062	10250.183537381188	54918.61266810004
Paracetamol	463321.8756138112	375864.2162918681	770553.156383081	258765.44557550564	727212.3395265922	430926.3578867396	366268.8513498791	357386.84222091886	412158.56347257935	237911.27651388344	392827.03851326194	610734.0542122562	320140.9872517104	503173.6901035166	558215.7557485017	331473.7346943343	251299.52363414763	261054.54364567483	293326.91258663946	291830.2386513264	290013.2441228336	281284.00860263966	284191.89412439277	280991.6200417196	298547.27158344636	284375.52819073567	287571.61407847615	302868.32934594573	290242.94189697964	306198.86763560824	268565.4128411745	284331.76441289514	269856.73471770127	271230.3407282454	268674.46129695675	285585.47201517376	272622.01085027994	282168.0735970677	270952.66565837665	273684.76610405254	272915.7839171246	311860.929427926	298864.59897271224	292962.9269172981	282918.3588629059	285538.97668679093	290248.0671451749	281947.3098801266	283673.61606860795	283070.70667625853	294823.6166689496	281026.92395838187	281644.5904919352	283993.18997405557	242775.7090980275	291205.8014147727	273323.7722424085	241945.64685261456	288597.9524142884	260793.54834521876	329250.1041671211	298977.12958654546	279358.4047293547	282897.87574953574	275049.67770653707	287610.0202104751	267005.4215334773	287356.2343383556	287840.6750315179	278698.6714579566	270873.92102312105	293558.9810590541	271254.48466023593	243619.15065129843	279000.28293025086	290503.82581033243	276021.70588229096	289565.0443615048	287006.9083522205	258678.69143713792	341480.03046053794	310834.9684319958	297926.24514132657	287349.024651033	287231.32909350266	289450.3895997899	269110.11877328204	286080.4788814507	287212.45010765165	255193.20043269196	260372.22160760555	256316.51502214992	245674.51474469225	288174.78090205917	279951.82104826544	276790.6492778255	258071.59822477566	261667.47600645732	286075.5691181612	277188.13834863144	118733.9686196347	43182.96867759327	77563.28918763319	70982.76571117804	22486.56803805329	94376.54333752641	57591.479470925195	114893.23148958778	80664.74477099649	64525.342612548724	52486.16485913214	18334.845344589074	46290.76890752624	84994.37142252417	69368.24551702311	20651.577460813976	22430.17524831224	44401.80718619457	0.0	78697.87245317873	17136.105388623204	19515.11121054654	16009.556096906628	24298.887872081683	16911.066264136036	27951.502356224075	57381.66578420324	118359.22360179613	130219.09476194342	23780.525015322903	128728.02605120605	83899.43225511124	18634.91583345629	54595.840092355	63017.867098228606	47999.09639107801	111273.81587795037	86277.3624498918	68812.68189018652	76802.47796882078	44195.67240341529	125916.70582805926	23027.85630339914	27457.222996690653	25688.81016863179	47061.81264751711	90141.37385174481	43879.22274528115	39718.30879216791	89302.25685518143
