0,collagen,collagen.,glycogen,glycogen.,lipids,lipids.,dna,dna.
180613.04736490993,-0.0003741406353505933,-0.00037514342999884635,-0.00039616151096968216,-0.00033852838661034757,-0.00027252956281684,-0.00037366000161629016,-0.0004903796938147336,-0.00048394448803794273
180819.76984656436,-0.00037421928942787437,-0.0003751861824107626,-0.0003962332752217732,-0.0003386319615355061,-0.0002726932959687166,-0.0003737716179179941,-0.0004904001182256623,-0.00048395763395403535
181026.4923282188,-0.00037429794350515546,-0.00037522893482267887,-0.0003963050394738642,-0.0003387355364606647,-0.00027285702912059325,-0.0003738832342196981,-0.0004904205426365911,-0.00048397077987012797
181233.21480987323,-0.00037437659758243655,-0.00037527168723459507,-0.0003963768037259552,-0.00033883911138582327,-0.0002730207622724698,-0.0003739948505214021,-0.0004904409670475198,-0.00048398392578622064
181439.93729152766,-0.00037445525165971763,-0.0003753144396465113,-0.00039644856797804625,-0.00033894268631098185,-0.00027318449542434645,-0.0003741064668231061,-0.0004904613914584485,-0.00048399707170231326
181646.65977318212,-0.0003745339057369987,-0.0003753571920584276,-0.00039652033223013726,-0.00033904626123614043,-0.0002733482285762231,-0.00037421808312481004,-0.0004904818158693772,-0.0004840102176184059
181853.38225483656,-0.00037461255981427986,-0.0003753999444703438,-0.00039659209648222827,-0.000339149836161299,-0.0002735119617280997,-0.000374329699426514,-0.0004905022402803059,-0.0004840233635344985
182060.104736491,-0.00037469121389156095,-0.00037544269688226004,-0.00039666386073431933,-0.0003392534110864576,-0.0002736756948799763,-0.00037444131572821797,-0.0004905226646912346,-0.00048403650945059117
182266.82721814542,-0.00037476986796884204,-0.0003754854492941763,-0.00039673562498641034,-0.00033935698601161613,-0.0002738394280318529,-0.000374552932029922,-0.0004905430891021633,-0.0004840496553666838
182473.54969979986,-0.0003748485220461231,-0.0003755282017060925,-0.00039680738923850135,-0.0003394605609367747,-0.00027400316118372954,-0.00037466454833162596,-0.000490563513513092,-0.0004840628012827764
182680.2721814543,-0.0003749271761234042,-0.00037557095411800876,-0.00039687915349059235,-0.0003395641358619333,-0.0002741668943356061,-0.0003747761646333299,-0.0004905839379240207,-0.000484075947198869
182886.99466310872,-0.0003750058302006853,-0.000375613706529925,-0.0003969509177426834,-0.0003396677107870919,-0.00027433062748748275,-0.0003748877809350339,-0.0004906043623349494,-0.0004840890931149617
183093.71714476316,-0.0003750844842779664,-0.0003756564589418412,-0.0003970226819947744,-0.00033977128571225046,-0.0002744943606393594,-0.00037499939723673785,-0.0004906247867458781,-0.0004841022390310543
183300.4396264176,-0.0003751631383552475,-0.0003756992113537575,-0.00039709444624686543,-0.000339874860637409,-0.00027465809379123595,-0.0003751110135384418,-0.0004906452111568068,-0.00048411538494714694
183507.16210807205,-0.0003752417924325286,-0.00037574196376567373,-0.0003971662104989565,-0.0003399784355625676,-0.0002748218269431126,-0.00037522262984014584,-0.0004906656355677355,-0.00048412853086323955
183713.88458972648,-0.0003753204465098097,-0.00037578471617759,-0.0003972379747510475,-0.00034008201048772615,-0.0002749855600949892,-0.0003753342461418498,-0.0004906860599786642,-0.0004841416767793322
183920.60707138092,-0.0003753991005870908,-0.0003758274685895062,-0.0003973097390031385,-0.00034018558541288474,-0.00027514929324686584,-0.00037544586244355377,-0.0004907064843895929,-0.00048415482269542485
184127.32955303535,-0.0003754777546643719,-0.00037587022100142245,-0.0003973815032552295,-0.0003402891603380433,-0.0002753130263987424,-0.00037555747874525773,-0.0004907269088005216,-0.00048416796861151746
184334.05203468978,-0.00037555640874165297,-0.0003759129734133387,-0.0003974532675073206,-0.0003403927352632019,-0.00027547675955061905,-0.0003756690950469617,-0.0004907473332114504,-0.0004841811145276101
184540.77451634422,-0.00037563506281893406,-0.0003759557258252549,-0.0003975250317594116,-0.0003404963101883605,-0.0002756404927024957,-0.0003757807113486657,-0.0004907677576223791,-0.0004841942604437027
184747.49699799865,-0.00037571371689621515,-0.00037599847823717116,-0.0003975967960115026,-0.000340599885113519,-0.00027580422585437225,-0.0003758923276503697,-0.0004907881820333078,-0.0004842074063597954
184954.21947965308,-0.00037579237097349624,-0.00037604123064908737,-0.0003976685602635936,-0.0003407034600386776,-0.0002759679590062489,-0.00037600394395207365,-0.0004908086064442365,-0.000484220552275888
185160.94196130752,-0.0003758710250507774,-0.0003760839830610036,-0.00039774032451568467,-0.0003408070349638362,-0.0002761316921581255,-0.0003761155602537776,-0.0004908290308551652,-0.0004842336981919806
185367.66444296198,-0.00037594967912805847,-0.0003761267354729199,-0.0003978120887677757,-0.00034091060988899476,-0.00027629542531000214,-0.0003762271765554816,-0.0004908494552660939,-0.00048424684410807323
185574.3869246164,-0.00037602833320533955,-0.00037616948788483614,-0.0003978838530198667,-0.00034101418481415335,-0.0002764591584618787,-0.0003763387928571856,-0.0004908698796770226,-0.0004842599900241659
185781.10940627084,-0.00037610698728262064,-0.00037621224029675234,-0.00039795561727195774,-0.00034111775973931193,-0.00027662289161375534,-0.00037645040915888957,-0.0004908903040879513,-0.0004842731359402585
185987.83188792528,-0.00037618564135990173,-0.0003762549927086686,-0.00039802738152404875,-0.0003412213346644705,-0.00027678662476563197,-0.00037656202546059353,-0.00049091072849888,-0.00048428628185635114
186194.5543695797,-0.0003762642954371828,-0.00037629774512058485,-0.00039809914577613976,-0.00034132490958962904,-0.00027695035791750855,-0.0003766736417622975,-0.0004909311529098087,-0.00048429942777244376
186401.27685123414,-0.0003763429495144639,-0.00037634049753250106,-0.00039817091002823077,-0.0003414284845147876,-0.0002771140910693852,-0.00037678525806400146,-0.0004909515773207374,-0.00048431257368853644
186607.99933288858,-0.00037642160359174505,-0.0003763832499444173,-0.00039824267428032183,-0.0003415320594399462,-0.0002772778242212618,-0.0003768968743657054,-0.0004909720017316661,-0.00048432571960462905
186814.721814543,-0.00037650025766902613,-0.00037642600235633357,-0.00039831443853241284,-0.0003416356343651048,-0.0002774415573731384,-0.0003770084906674094,-0.0004909924261425948,-0.00048433886552072167
187021.44429619744,-0.0003765789117463072,-0.00037646875476824977,-0.00039838620278450385,-0.00034173920929026337,-0.000277605290525015,-0.0003771201069691134,-0.0004910128505535235,-0.0004843520114368143
187228.1667778519,-0.0003766575658235883,-0.00037651150718016603,-0.00039845796703659485,-0.00034184278421542195,-0.00027776902367689164,-0.0003772317232708174,-0.0004910332749644522,-0.00048436515735290696
187434.88925950634,-0.0003767362199008694,-0.0003765542595920823,-0.0003985297312886859,-0.00034194635914058054,-0.00027793275682876827,-0.00037734333957252134,-0.000491053699375381,-0.0004843783032689996
187641.61174116077,-0.0003768148739781505,-0.0003765970120039985,-0.0003986014955407769,-0.00034204993406573907,-0.00027809648998064485,-0.0003774549558742253,-0.0004910741237863097,-0.0004843914491850922
187848.3342228152,-0.0003768935280554316,-0.00037663976441591475,-0.00039867325979286793,-0.00034215350899089765,-0.0002782602231325215,-0.0003775665721759293,-0.0004910945481972384,-0.0004844045951011848
188055.05670446964,-0.0003769721821327127,-0.000376682516827831,-0.00039874502404495894,-0.00034225708391605623,-0.0002784239562843981,-0.0003776781884776333,-0.0004911149726081671,-0.00048441774101727744
188261.77918612407,-0.0003770508362099938,-0.0003767252692397472,-0.00039881678829705,-0.0003423606588412148,-0.0002785876894362747,-0.00037778980477933726,-0.0004911353970190958,-0.0004844308869333701
188468.5016677785,-0.0003771294902872749,-0.00037676802165166346,-0.000398888552549141,-0.0003424642337663734,-0.0002787514225881513,-0.0003779014210810412,-0.0004911558214300245,-0.00048444403284946273
188675.22414943294,-0.000377208144364556,-0.0003768107740635797,-0.000398960316801232,-0.0003425678086915319,-0.00027891515574002794,-0.0003780130373827452,-0.0004911762458409532,-0.00048445717876555535
188881.94663108737,-0.00037728679844183707,-0.0003768535264754959,-0.000399032081053323,-0.0003426713836166905,-0.0002790788888919045,-0.00037812465368444915,-0.0004911966702518819,-0.00048447032468164797
189088.66911274183,-0.00037736545251911815,-0.0003768962788874122,-0.0003991038453054141,-0.0003427749585418491,-0.00027924262204378114,-0.0003782362699861532,-0.0004912170946628106,-0.00048448347059774064
189295.39159439626,-0.0003774441065963993,-0.00037693903129932844,-0.0003991756095575051,-0.0003428785334670077,-0.00027940635519565777,-0.00037834788628785714,-0.0004912375190737393,-0.00048449661651383326
189502.1140760507,-0.0003775227606736804,-0.00037698178371124464,-0.0003992473738095961,-0.00034298210839216626,-0.0002795700883475344,-0.0003784595025895611,-0.000491257943484668,-0.0004845097624299259
189708.83655770513,-0.00037760141475096147,-0.0003770245361231609,-0.00039931913806168717,-0.00034308568331732484,-0.000279733821499411,-0.00037857111889126507,-0.0004912783678955967,-0.0004845229083460185
189915.55903935956,-0.00037768006882824256,-0.00037706728853507715,-0.0003993909023137782,-0.0003431892582424834,-0.0002798975546512876,-0.00037868273519296903,-0.0004912987923065254,-0.00048453605426211117
190122.281521014,-0.00037775872290552365,-0.00037711004094699335,-0.0003994626665658692,-0.00034329283316764195,-0.00028006128780316424,-0.000378794351494673,-0.0004913192167174541,-0.0004845492001782038
190329.00400266843,-0.00037783737698280474,-0.0003771527933589096,-0.0003995344308179602,-0.00034339640809280054,-0.0002802250209550408,-0.000378905967796377,-0.0004913396411283828,-0.0004845623460942964
190535.72648432286,-0.0003779160310600858,-0.00037719554577082587,-0.00039960619507005125,-0.0003434999830179591,-0.00028038875410691744,-0.000379017584098081,-0.0004913600655393115,-0.00048457549201038903
190742.4489659773,-0.0003779946851373669,-0.00037723829818274207,-0.00039967795932214226,-0.0003436035579431177,-0.00028055248725879407,-0.00037912920039978495,-0.0004913804899502403,-0.0004845886379264817
190949.17144763176,-0.00037807333921464805,-0.0003772810505946583,-0.00039974972357423327,-0.0003437071328682763,-0.0002807162204106707,-0.0003792408167014889,-0.000491400914361169,-0.0004846017838425743
191155.8939292862,-0.00037815199329192914,-0.0003773238030065746,-0.00039982148782632433,-0.00034381070779343487,-0.0002808799535625473,-0.0003793524330031929,-0.0004914213387720977,-0.00048461492975866694
191362.61641094062,-0.00037823064736921023,-0.0003773665554184908,-0.00039989325207841534,-0.0003439142827185934,-0.0002810436867144239,-0.0003794640493048969,-0.0004914417631830264,-0.00048462807567475956
191569.33889259506,-0.0003783093014464913,-0.00037740930783040704,-0.00039996501633050635,-0.000344017857643752,-0.00028120741986630053,-0.00037957566560660087,-0.0004914621875939551,-0.0004846412215908522
191776.0613742495,-0.0003783879555237724,-0.0003774520602423233,-0.00040003678058259736,-0.00034412143256891056,-0.0002813711530181771,-0.00037968728190830483,-0.0004914826120048838,-0.00048465436750694485
191982.78385590392,-0.0003784666096010535,-0.0003774948126542395,-0.0004001085448346884,-0.00034422500749406915,-0.00028153488617005374,-0.0003797988982100088,-0.0004915030364158125,-0.00048466751342303747
192189.50633755836,-0.0003785452636783346,-0.00037753756506615576,-0.0004001803090867794,-0.00034432858241922773,-0.00028169861932193037,-0.00037991051451171276,-0.0004915234608267412,-0.0004846806593391301
192396.2288192128,-0.00037862391775561567,-0.000377580317478072,-0.00040025207333887043,-0.0003444321573443863,-0.00028186235247380694,-0.00038002213081341673,-0.0004915438852376699,-0.0004846938052552227
192602.95130086722,-0.0003787025718328968,-0.0003776230698899882,-0.00040032383759096144,-0.00034453573226954484,-0.00028202608562568357,-0.0003801337471151207,-0.0004915643096485986,-0.0004847069511713154
192809.67378252168,-0.0003787812259101779,-0.0003776658223019045,-0.0004003956018430525,-0.0003446393071947034,-0.0002821898187775602,-0.0003802453634168247,-0.0004915847340595273,-0.000484720097087408
193016.39626417612,-0.000378859879987459,-0.00037770857471382073,-0.0004004673660951435,-0.000344742882119862,-0.00028235355192943683,-0.0003803569797185287,-0.000491605158470456,-0.0004847332430035006
193223.11874583055,-0.0003789385340647401,-0.000377751327125737,-0.0004005391303472345,-0.0003448464570450206,-0.0002825172850813134,-0.00038046859602023264,-0.0004916255828813847,-0.00048474638891959324
193429.84122748498,-0.00037901718814202116,-0.0003777940795376532,-0.0004006108945993256,-0.00034495003197017917,-0.00028268101823319004,-0.0003805802123219366,-0.0004916460072923134,-0.0004847595348356859
193636.56370913942,-0.00037909584221930225,-0.00037783683194956945,-0.0004006826588514166,-0.00034505360689533775,-0.00028284475138506667,-0.00038069182862364063,-0.0004916664317032421,-0.00048477268075177853
193843.28619079385,-0.00037917449629658334,-0.0003778795843614857,-0.0004007544231035076,-0.00034515718182049634,-0.00028300848453694324,-0.0003808034449253446,-0.0004916868561141708,-0.00048478582666787115
194050.00867244828,-0.0003792531503738645,-0.0003779223367734019,-0.0004008261873555986,-0.00034526075674565487,-0.00028317221768881987,-0.00038091506122704856,-0.0004917072805250997,-0.00048479897258396377
194256.73115410272,-0.00037933180445114557,-0.00037796508918531817,-0.00040089795160768967,-0.00034536433167081345,-0.0002833359508406965,-0.0003810266775287525,-0.0004917277049360284,-0.00048481211850005644
194463.45363575715,-0.00037941045852842665,-0.0003780078415972344,-0.0004009697158597807,-0.00034546790659597203,-0.0002834996839925731,-0.0003811382938304565,-0.000491748129346957,-0.00048482526441614906
194670.1761174116,-0.00037948911260570774,-0.0003780505940091506,-0.0004010414801118717,-0.0003455714815211306,-0.0002836634171444497,-0.0003812499101321605,-0.0004917685537578857,-0.0004848384103322417
194876.89859906604,-0.00037956776668298883,-0.0003780933464210669,-0.0004011132443639627,-0.0003456750564462892,-0.00028382715029632633,-0.0003813615264338645,-0.0004917889781688144,-0.0004848515562483343
195083.62108072048,-0.0003796464207602699,-0.00037813609883298314,-0.00040118500861605375,-0.0003457786313714478,-0.00028399088344820296,-0.00038147314273556844,-0.0004918094025797431,-0.00048486470216442697
195290.3435623749,-0.000379725074837551,-0.00037817885124489934,-0.00040125677286814476,-0.0003458822062966063,-0.00028415461660007954,-0.0003815847590372724,-0.0004918298269906718,-0.0004848778480805196
195497.06604402934,-0.00037980372891483215,-0.0003782216036568156,-0.00040132853712023577,-0.0003459857812217649,-0.00028431834975195617,-0.00038169637533897637,-0.0004918502514016005,-0.0004848909939966122
195703.78852568378,-0.00037988238299211324,-0.00037826435606873185,-0.00040140030137232683,-0.0003460893561469235,-0.0002844820829038328,-0.00038180799164068034,-0.0004918706758125292,-0.0004849041399127048
195910.5110073382,-0.0003799610370693943,-0.00037830710848064806,-0.00040147206562441784,-0.00034619293107208206,-0.00028464581605570937,-0.0003819196079423843,-0.000491891100223458,-0.00048491728582879744
196117.23348899264,-0.0003800396911466754,-0.0003783498608925643,-0.00040154382987650885,-0.00034629650599724064,-0.000284809549207586,-0.0003820312242440883,-0.0004919115246343866,-0.0004849304317448901
196323.95597064708,-0.0003801183452239565,-0.00037839261330448057,-0.00040161559412859986,-0.0003464000809223992,-0.00028497328235946263,-0.0003821428405457923,-0.0004919319490453153,-0.00048494357766098274
196530.67845230154,-0.0003801969993012376,-0.0003784353657163968,-0.0004016873583806909,-0.0003465036558475578,-0.00028513701551133926,-0.00038225445684749625,-0.000491952373456244,-0.00048495672357707536
196737.40093395597,-0.00038027565337851873,-0.00037847811812831303,-0.0004017591226327819,-0.00034660723077271634,-0.00028530074866321584,-0.0003823660731492002,-0.0004919727978671727,-0.000484969869493168
196944.1234156104,-0.0003803543074557998,-0.0003785208705402293,-0.00040183088688487293,-0.0003467108056978749,-0.00028546448181509247,-0.0003824776894509042,-0.0004919932222781014,-0.00048498301540926065
197150.84589726484,-0.0003804329615330809,-0.0003785636229521455,-0.00040190265113696394,-0.0003468143806230335,-0.0002856282149669691,-0.0003825893057526082,-0.0004920136466890301,-0.00048499616132535327
197357.56837891927,-0.000380511615610362,-0.00037860637536406175,-0.000401974415389055,-0.0003469179555481921,-0.00028579194811884567,-0.00038270092205431217,-0.000492034071099959,-0.0004850093072414459
197564.2908605737,-0.0003805902696876431,-0.000378649127775978,-0.000402046179641146,-0.00034702153047335067,-0.0002859556812707223,-0.00038281253835601613,-0.0004920544955108877,-0.0004850224531575385
197771.01334222814,-0.00038066892376492417,-0.0003786918801878942,-0.000402117943893237,-0.00034712510539850925,-0.00028611941442259893,-0.0003829241546577201,-0.0004920749199218164,-0.0004850355990736312
197977.73582388257,-0.00038074757784220526,-0.00037873463259981046,-0.00040218970814532803,-0.0003472286803236678,-0.0002862831475744755,-0.00038303577095942406,-0.000492095344332745,-0.0004850487449897238
198184.458305537,-0.00038082623191948634,-0.0003787773850117267,-0.0004022614723974191,-0.00034733225524882636,-0.00028644688072635213,-0.00038314738726112803,-0.0004921157687436738,-0.0004850618909058164
198391.18078719146,-0.0003809048859967675,-0.000378820137423643,-0.0004023332366495101,-0.00034743583017398495,-0.00028661061387822876,-0.00038325900356283205,-0.0004921361931546025,-0.00048507503682190903
198597.9032688459,-0.0003809835400740486,-0.0003788628898355592,-0.0004024050009016011,-0.00034753940509914353,-0.0002867743470301054,-0.000383370619864536,-0.0004921566175655312,-0.0004850881827380017
198804.62575050033,-0.00038106219415132966,-0.00037890564224747544,-0.00040247676515369217,-0.0003476429800243021,-0.00028693808018198197,-0.00038348223616624,-0.0004921770419764599,-0.0004851013286540943
199011.34823215476,-0.00038114084822861075,-0.00037894839465939164,-0.0004025485294057832,-0.0003477465549494607,-0.0002871018133338586,-0.00038359385246794394,-0.0004921974663873886,-0.00048511447457018694
199218.0707138092,-0.00038121950230589184,-0.0003789911470713079,-0.0004026202936578742,-0.0003478501298746192,-0.0002872655464857352,-0.0003837054687696479,-0.0004922178907983173,-0.00048512762048627956
199424.79319546363,-0.0003812981563831729,-0.00037903389948322415,-0.0004026920579099652,-0.0003479537047997778,-0.0002874292796376118,-0.00038381708507135193,-0.000492238315209246,-0.0004851407664023722
199631.51567711806,-0.000381376810460454,-0.00037907665189514035,-0.00040276382216205626,-0.0003480572797249364,-0.00028759301278948843,-0.0003839287013730559,-0.0004922587396201747,-0.00048515391231846486
199838.2381587725,-0.0003814554645377351,-0.0003791194043070566,-0.00040283558641414726,-0.00034816085465009497,-0.00028775674594136506,-0.00038404031767475986,-0.0004922791640311034,-0.0004851670582345575
200044.96064042693,-0.00038153411861501624,-0.00037916215671897287,-0.00040290735066623827,-0.00034826442957525355,-0.00028792047909324164,-0.0003841519339764638,-0.000492299588442032,-0.0004851802041506501
200251.6831220814,-0.00038161277269229733,-0.0003792049091308891,-0.00040297911491832933,-0.00034836800450041214,-0.00028808421224511827,-0.0003842635502781678,-0.0004923200128529608,-0.0004851933500667427
200458.40560373582,-0.0003816914267695784,-0.00037924766154280533,-0.00040305087917042034,-0.0003484715794255707,-0.0002882479453969949,-0.0003843751665798718,-0.0004923404372638894,-0.0004852064959828354
200665.12808539026,-0.0003817700808468595,-0.0003792904139547216,-0.00040312264342251135,-0.00034857515435072925,-0.0002884116785488715,-0.0003844867828815758,-0.0004923608616748183,-0.000485219641898928
200871.8505670447,-0.0003818487349241406,-0.00037933316636663784,-0.00040319440767460236,-0.00034867872927588783,-0.0002885754117007481,-0.00038459839918327974,-0.000492381286085747,-0.0004852327878150206
201078.57304869912,-0.0003819273890014217,-0.00037937591877855404,-0.0004032661719266934,-0.0003487823042010464,-0.00028873914485262473,-0.0003847100154849837,-0.0004924017104966757,-0.00048524593373111324
201285.29553035356,-0.00038200604307870277,-0.0003794186711904703,-0.00040333793617878443,-0.000348885879126205,-0.00028890287800450136,-0.00038482163178668767,-0.0004924221349076044,-0.0004852590796472059
201492.018012008,-0.0003820846971559839,-0.00037946142360238656,-0.00040340970043087544,-0.0003489894540513636,-0.00028906661115637793,-0.00038493324808839164,-0.0004924425593185331,-0.00048527222556329853
201698.74049366242,-0.000382163351233265,-0.00037950417601430276,-0.00040348146468296644,-0.0003490930289765221,-0.00028923034430825456,-0.0003850448643900956,-0.0004924629837294618,-0.00048528537147939115
201905.46297531686,-0.0003822420053105461,-0.000379546928426219,-0.0004035532289350575,-0.0003491966039016807,-0.0002893940774601312,-0.0003851564806917996,-0.0004924834081403905,-0.00048529851739548377
202112.18545697132,-0.0003823206593878272,-0.0003795896808381353,-0.0004036249931871485,-0.0003493001788268393,-0.0002895578106120078,-0.0003852680969935036,-0.0004925038325513192,-0.00048531166331157644
202318.90793862575,-0.00038239931346510826,-0.0003796324332500515,-0.0004036967574392395,-0.00034940375375199786,-0.0002897215437638844,-0.00038537971329520755,-0.0004925242569622479,-0.00048532480922766906
202525.63042028018,-0.00038247796754238935,-0.00037967518566196773,-0.0004037685216913306,-0.00034950732867715644,-0.000289885276915761,-0.0003854913295969115,-0.0004925446813731766,-0.0004853379551437617
202732.35290193462,-0.0003825566216196705,-0.000379717938073884,-0.0004038402859434216,-0.000349610903602315,-0.00029004901006763766,-0.0003856029458986155,-0.0004925651057841053,-0.0004853511010598543
202939.07538358905,-0.0003826352756969516,-0.0003797606904858002,-0.0004039120501955126,-0.0003497144785274736,-0.00029021274321951423,-0.0003857145622003195,-0.000492585530195034,-0.000485364246975947
203145.79786524348,-0.00038271392977423267,-0.00037980344289771645,-0.0004039838144476036,-0.00034981805345263214,-0.00029037647637139086,-0.00038582617850202347,-0.0004926059546059627,-0.0004853773928920396
203352.52034689792,-0.00038279258385151376,-0.0003798461953096327,-0.00040405557869969467,-0.0003499216283777907,-0.0002905402095232675,-0.00038593779480372743,-0.0004926263790168914,-0.0004853905388081322
203559.24282855235,-0.00038287123792879484,-0.0003798889477215489,-0.0004041273429517857,-0.0003500252033029493,-0.00029070394267514407,-0.0003860494111054314,-0.00049264680342782,-0.00048540368472422483
203765.96531020678,-0.00038294989200607593,-0.00037993170013346517,-0.0004041991072038767,-0.0003501287782281079,-0.0002908676758270207,-0.00038616102740713536,-0.0004926672278387488,-0.00048541683064031745
203972.68779186124,-0.000383028546083357,-0.0003799744525453814,-0.0004042708714559677,-0.00035023235315326647,-0.0002910314089788973,-0.0003862726437088394,-0.0004926876522496776,-0.0004854299765564101
204179.41027351568,-0.0003831072001606381,-0.0003800172049572976,-0.00040434263570805876,-0.00035033592807842505,-0.00029119514213077395,-0.00038638426001054335,-0.0004927080766606063,-0.00048544312247250274
204386.1327551701,-0.00038318585423791925,-0.0003800599573692139,-0.00040441439996014976,-0.00035043950300358363,-0.00029135887528265053,-0.0003864958763122473,-0.000492728501071535,-0.00048545626838859536
204592.85523682454,-0.00038326450831520034,-0.00038010270978113014,-0.00040448616421224077,-0.00035054307792874216,-0.00029152260843452716,-0.0003866074926139513,-0.0004927489254824637,-0.000485469414304688
204799.57771847898,-0.0003833431623924814,-0.00038014546219304634,-0.00040455792846433183,-0.00035064665285390074,-0.0002916863415864038,-0.00038671910891565524,-0.0004927693498933924,-0.00048548256022078065
205006.3002001334,-0.0003834218164697625,-0.0003801882146049626,-0.00040462969271642284,-0.00035075022777905933,-0.00029185007473828036,-0.0003868307252173592,-0.0004927897743043211,-0.00048549570613687327
205213.02268178784,-0.0003835004705470436,-0.00038023096701687885,-0.00040470145696851385,-0.0003508538027042179,-0.000292013807890157,-0.00038694234151906323,-0.0004928101987152498,-0.0004855088520529659
205419.74516344228,-0.0003835791246243247,-0.00038027371942879506,-0.00040477322122060486,-0.0003509573776293765,-0.0002921775410420336,-0.0003870539578207672,-0.0004928306231261785,-0.0004855219979690585
205626.4676450967,-0.0003836577787016058,-0.0003803164718407113,-0.00040484498547269587,-0.000351060952554535,-0.0002923412741939102,-0.00038716557412247116,-0.0004928510475371072,-0.0004855351438851512
205833.19012675117,-0.0003837364327788869,-0.00038035922425262757,-0.00040491674972478693,-0.00035116452747969366,-0.0002925050073457868,-0.0003872771904241751,-0.0004928714719480359,-0.0004855482898012438
206039.9126084056,-0.000383815086856168,-0.0003804019766645438,-0.00040498851397687794,-0.0003512681024048522,-0.00029266874049766346,-0.0003873888067258791,-0.0004928918963589646,-0.0004855614357173364
206246.63509006004,-0.0003838937409334491,-0.00038044472907646003,-0.00040506027822896895,-0.00035137167733001077,-0.0002928324736495401,-0.0003875004230275831,-0.0004929123207698933,-0.00048557458163342904
206453.35757171447,-0.0003839723950107302,-0.0003804874814883763,-0.00040513204248106,-0.00035147525225516935,-0.0002929962068014167,-0.0003876120393292871,-0.000492932745180822,-0.0004855877275495217
206660.0800533689,-0.00038405104908801127,-0.0003805302339002925,-0.000405203806733151,-0.00035157882718032794,-0.0002931599399532933,-0.00038772365563099104,-0.0004929531695917507,-0.00048560087346561433
206866.80253502334,-0.00038412970316529236,-0.00038057298631220875,-0.000405275570985242,-0.0003516824021054865,-0.0002933236731051699,-0.000387835271932695,-0.0004929735940026794,-0.00048561401938170695
207073.52501667777,-0.00038420835724257345,-0.000380615738724125,-0.00040534733523733303,-0.00035178597703064505,-0.0002934874062570465,-0.00038794688823439897,-0.0004929940184136081,-0.00048562716529779957
207280.2474983322,-0.00038428701131985453,-0.0003806584911360412,-0.0004054190994894241,-0.00035188955195580363,-0.0002936511394089231,-0.00038805850453610294,-0.0004930144428245369,-0.0004856403112138922
207486.96997998664,-0.0003843656653971357,-0.00038070124354795746,-0.0004054908637415151,-0.0003519931268809622,-0.00029381487256079975,-0.00038817012083780696,-0.0004930348672354656,-0.00048565345712998486
207693.69246164107,-0.00038444431947441676,-0.0003807439959598737,-0.0004055626279936061,-0.0003520967018061208,-0.00029397860571267633,-0.0003882817371395109,-0.0004930552916463943,-0.0004856666030460775
207900.41494329553,-0.00038452297355169785,-0.00038078674837179,-0.00040563439224569717,-0.0003522002767312794,-0.000294142338864553,-0.0003883933534412149,-0.000493075716057323,-0.0004856797489621701
208107.13742494996,-0.00038460162762897894,-0.0003808295007837062,-0.0004057061564977882,-0.00035230385165643796,-0.0002943060720164296,-0.00038850496974291885,-0.0004930961404682517,-0.0004856928948782627
208313.8599066044,-0.00038468028170626003,-0.00038087225319562244,-0.0004057779207498792,-0.00035240742658159655,-0.0002944698051683062,-0.0003886165860446228,-0.0004931165648791804,-0.0004857060407943554
208520.58238825883,-0.0003847589357835411,-0.0003809150056075387,-0.0004058496850019702,-0.0003525110015067551,-0.0002946335383201828,-0.00038872820234632684,-0.0004931369892901091,-0.000485719186710448
208727.30486991326,-0.0003848375898608222,-0.0003809577580194549,-0.00040592144925406126,-0.00035261457643191366,-0.0002947972714720594,-0.0003888398186480308,-0.0004931574137010378,-0.00048573233262654063
208934.0273515677,-0.00038491624393810334,-0.00038100051043137115,-0.00040599321350615227,-0.00035271815135707224,-0.00029496100462393605,-0.00038895143494973477,-0.0004931778381119665,-0.00048574547854263325
209140.74983322213,-0.00038499489801538443,-0.0003810432628432874,-0.0004060649777582433,-0.0003528217262822308,-0.0002951247377758126,-0.00038906305125143873,-0.0004931982625228952,-0.0004857586244587259
209347.47231487656,-0.0003850735520926655,-0.0003810860152552036,-0.0004061367420103343,-0.0003529253012073894,-0.00029528847092768926,-0.0003891746675531427,-0.0004932186869338239,-0.00048577177037481854
209554.194796531,-0.0003851522061699466,-0.00038112876766711987,-0.00040620850626242534,-0.00035302887613254794,-0.0002954522040795659,-0.00038928628385484666,-0.0004932391113447526,-0.00048578491629091116
209760.91727818546,-0.0003852308602472277,-0.0003811715200790361,-0.00040628027051451635,-0.0003531324510577065,-0.0002956159372314425,-0.0003893979001565507,-0.0004932595357556813,-0.0004857980622070038
209967.6397598399,-0.0003853095143245088,-0.00038121427249095233,-0.00040635203476660736,-0.0003532360259828651,-0.0002957796703833191,-0.00038950951645825465,-0.00049327996016661,-0.00048581120812309645
210174.36224149432,-0.00038538816840178987,-0.0003812570249028686,-0.0004064237990186984,-0.0003533396009080237,-0.0002959434035351957,-0.0003896211327599586,-0.0004933003845775387,-0.00048582435403918907
210381.08472314876,-0.000385466822479071,-0.00038129977731478484,-0.00040649556327078943,-0.00035344317583318227,-0.00029610713668707235,-0.0003897327490616626,-0.0004933208089884675,-0.0004858374999552817
210587.8072048032,-0.0003855454765563521,-0.00038134252972670104,-0.00040656732752288044,-0.00035354675075834085,-0.000296270869838949,-0.00038984436536336654,-0.0004933412333993962,-0.0004858506458713743
