eje_x,aspirin_ftir,aspirin_raman
3058,,3.473218841221142e-12
3059,,2.9549259366824397e-12
3060,,2.512402854379932e-12
3061,,2.134814689934677e-12
3062,,1.812839324175638e-12
3063,,1.538461634492244e-12
3064,,1.3047949101865573e-12
3065,,1.1059259882514484e-12
3066,,9.367810563735833e-13
3067,,7.930094493079578e-13
3068,,6.708830988521693e-13
3069,,5.672095916208245e-13
3070,,4.792570472752649e-13
3071,,4.0468925690393034e-13
3072,,3.4150972052409e-13
3073,,2.8801339743470183e-13
3074,,2.4274513628287266e-13
3075,,2.0446388577575647e-13
3076,,1.7211190425320519e-13
3077,,1.4478828884977774e-13
3078,,1.2172623450554232e-13
3079,,1.0227351121221639e-13
3080,,8.587571600232673e-14
3081,,7.206191553663866e-14
3082,,6.043234680767406e-14
3083,,5.064788841292258e-14
3084,,4.2421053904929945e-14
3085,,3.55082926394653e-14
3086,,2.970341296996243e-14
3087,,2.4831968149904053e-14
3088,,2.0746467407274782e-14
3089,,1.7322293787642632e-14
3090,,1.4454226910625714e-14
3091,,1.2053483086302184e-14
3092,,1.0045197588589658e-14
3093,,8.366284539647791e-15
3094,,6.963619047893797e-15
3095,,5.792494158373394e-15
3096,,4.815311988895098e-15
3097,,4.000474287152738e-15
3098,,3.321442682363372e-15
3099,,2.7559432320325224e-15
3100,,2.285293577867635e-15
3101,,1.8938342091312704e-15
3102,,1.5684480601671265e-15
3103,,1.2981550048788342e-15
3104,,1.0737698094997566e-15
3105,,8.87613813494341e-16
3106,,7.332720678619598e-16
3107,,6.053889058271981e-16
3108,,4.994959833790696e-16
3109,,4.118677326312923e-16
3110,,3.393999421154475e-16
3111,,2.79507834332517e-16
3112,,2.300405688781352e-16
3113,,1.8920957356844534e-16
3114,,1.5552850852923055e-16
3115,,1.2776300972042763e-16
3116,,1.0488864788389846e-16
3117,,8.605578415682858e-17
3118,,7.056021119626354e-17
3119,,5.781864426120856e-17
3120,,4.7348275119353624e-17
3121,,3.8749726999051626e-17
3122,,3.169285460013792e-17
3123,,2.5904922394966776e-17
3124,,2.1160769634975097e-17
3125,,1.727463378838979e-17
3126,,1.40933574072793e-17
3127,,1.1490748215095381e-17
3128,,9.36289984118744e-18
3129,,7.624312226865e-18
3130,,6.204677237323574e-18
3131,,5.046217238210152e-18
3132,,4.101483013752989e-18
3133,,3.3315329889998428e-18
3134,,2.7044287561395444e-18
3135,,2.193992802792739e-18
3136,,1.778783442965957e-18
3137,,1.4412495492284313e-18
3138,,1.167034021760484e-18
3139,,9.444002116107289e-19
3140,,7.63759914341806e-19
3141,,6.172852111566873e-19
3142,,4.985894791574947e-19
3143,,4.0246542252841413e-19
3144,,3.2467007755348577e-19
3145,,2.617484879586728e-19
3146,,2.1088919290570077e-19
3147,,1.6980586803746437e-19
3148,,1.366404520272259e-19
3149,,1.0988391194908747e-19
3150,,8.83114795184402e-20
3151,,7.092975105458012e-20
3152,,5.693350705128406e-20
3153,,4.567048927508719e-20
3154,,3.661268828943202e-20
3155,,2.9332953809528674e-20
3156,,2.3485953943989874e-20
3157,,1.8792685152470707e-20
3158,,1.502787925556889e-20
3159,,1.200977255119288e-20
3160,,9.59179955325028e-21
3161,,7.655853822972051e-21
3162,,6.106823908559474e-21
3163,,4.8681661037923634e-21
3164,,3.878319692049856e-21
3165,,3.087806299825569e-21
3166,,2.4568843778067644e-21
3167,,1.9536538390118586e-21
3168,,1.5525254841427709e-21
3169,,1.2329858331130265e-21
3170,,9.786010150416976e-22
3171,,7.762139856513478e-22
3172,,6.152979830055265e-22
3173,,4.874361621807095e-22
3174,,3.859030635873e-22
3175,,3.053282111554221e-22
3176,,2.4142590418357135e-22
3177,,1.9077832270916217e-22
3178,,1.5066154343338531e-22
3179,,1.189060697676459e-22
3180,,9.3785103741808e-23
3181,,7.392510126928165e-23
3182,,5.823421418477237e-23
3183,,4.5845080232602756e-23
3184,,3.606911455266385e-23
3185,,2.836001468886209e-23
3186,,2.228464130898353e-23
3187,,1.7499799429581078e-23
3188,,1.3733736811962485e-23
3189,,1.0771410969814606e-23
3190,,8.442764944008262e-24
3191,,6.6134035864357816e-24
3192,,5.1771837727832026e-24
3193,,4.0503295669977216e-24
3194,,3.1667615971848856e-24
3195,,2.4743925727235784e-24
3196,,1.9321910381715415e-24
3197,,1.5078555881387916e-24
3198,,1.1759738447928143e-24
3199,,9.165661236134023e-25
3200,,7.139341676516866e-25
